objectid,filename,format,title,title_ar,script_en,script_ar,description,description_ar,creator,creator_ar,date,date_note,subject,subject_ar,material,material_ar,technique,technique_ar,content_en,content_ar,dimensions,language,type,inscription,piece_number,sort_order,source_file,additional_files,instagram,file_matched
acr-052,52ACR_53X73.JPG,image/jpeg,On this earth is what deserves life (Mahmoud Darwish),على هذه الأرض ما يستحق الحياة,Naskh,خط النسخ,Painting on plexiglass. The inscription “On this earth is what deserves life (Mahmoud Darwish)” is written in Naskh. Dated 2021. Dimensions: 53 × 73 cm.,رسم على الأكريليك. نقش «على هذه الأرض ما يستحق الحياة» مكتوب بخط النسخ. أُنجز عام ٢٠٢١. المقاس: 53 × 73 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2021,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,53 × 73 cm,ara; eng,Image;StillImage,على هذه الارض ما يستحق الحياة,52,266,glass acrylic/52ACR_53X73.JPG,,no,yes
acr-054,54ACR_43X57.JPG,image/jpeg,On this earth is what deserves life (Mahmoud Darwish),على هذه الأرض ما يستحق الحياة,Naskh,خط النسخ,Painting on plexiglass. The inscription “On this earth is what deserves life (Mahmoud Darwish)” is written in Naskh. Dated 2022. Dimensions: 43 × 57 cm.,رسم على الأكريليك. نقش «على هذه الأرض ما يستحق الحياة» مكتوب بخط النسخ. أُنجز عام ٢٠٢٢. المقاس: 43 × 57 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2022,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,43 × 57 cm,ara; eng,Image;StillImage,على هذه الارض ما يستحق الحياة,54,267,glass acrylic/54ACR_43X57.JPG,,yes,yes
acr-056,56ACR_43X57.JPG,image/jpeg,On this earth is what deserves life (Mahmoud Darwish),على هذه الأرض ما يستحق الحياة,Naskh,خط النسخ,Painting on plexiglass. The inscription “On this earth is what deserves life (Mahmoud Darwish)” is written in Naskh. Dimensions: 43 × 57 cm.,رسم على الأكريليك. نقش «على هذه الأرض ما يستحق الحياة» مكتوب بخط النسخ. المقاس: 43 × 57 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,43 × 57 cm,ara; eng,Image;StillImage,على هذه الارض ما يستحق الحياة,56,268,glass acrylic/56ACR_43X57.JPG,,no,yes
acr-063,63ACR_80X107.jpg,image/jpeg,Surah Al-Kafirun,سورة الكافرون,Naskh,خط النسخ,Painting on plexiglass. The inscription “Surah Al-Kafirun” is written in Naskh. Dimensions: 80 × 107 cm.,رسم على الأكريليك. نقش «سورة الكافرون» مكتوب بخط النسخ. المقاس: 80 × 107 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,80 × 107 cm,ara; eng,Image;StillImage,سورة الكافرون,63,269,glass acrylic/63ACR_80X107.jpg,,no,yes
acr-074,74ACR_74X54.jpg,image/jpeg,This is from the grace of my Lord,هذا من فضل ربي,Foliated Kufic,كوفي مزهر,Painting on plexiglass. The inscription “This is from the grace of my Lord” is written in Foliated Kufic. Dimensions: 74 × 54 cm.,رسم على الأكريليك. نقش «هذا من فضل ربي» مكتوب بالكوفي المزهر. المقاس: 74 × 54 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Foliated Kufic,أكريليك؛ خط؛ خط عربي؛ كوفي مزهر,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,74 × 54 cm,ara; eng,Image;StillImage,هذا من فضل ربي,74,270,glass acrylic/74ACR_74X54.jpg,,no,yes
acr-075,75ACR_74X54.jpg,image/jpeg,"My Lord, expand for me my breast",ربِّ اشرح لي صدري,Thuluth,خط الثلث,"Painting on plexiglass. The inscription “My Lord, expand for me my breast” is written in Thuluth. Dimensions: 74 × 54 cm.",رسم على الأكريليك. نقش «ربِّ اشرح لي صدري» مكتوب بخط الثلث. المقاس: 74 × 54 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Thuluth,أكريليك؛ خط؛ خط عربي؛ خط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,74 × 54 cm,ara; eng,Image;StillImage,ربي اشرح لي صدري,75,271,glass acrylic/75ACR_74X54.jpg,,no,yes
acr-078,78ACR_75X95.jpg,image/jpeg,"And if they incline to peace, then incline to it and rely upon God",وإن جنحوا للسلم فاجنح لها وتوكل على الله,Naskh and Thuluth,خط النسخ وخط الثلث,"Painting on plexiglass. The inscription “And if they incline to peace, then incline to it and rely upon God” is written in Naskh and Thuluth. Dimensions: 75 × 95 cm.",رسم على الأكريليك. نقش «وإن جنحوا للسلم فاجنح لها وتوكل على الله» مكتوب بخط النسخ وخط الثلث. المقاس: 75 × 95 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Naskh and Thuluth,أكريليك؛ خط؛ خط عربي؛ خط النسخ وخط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,75 × 95 cm,ara; eng,Image;StillImage,وإن جنحوا للسلم فاجنح لها وتوكل على الله,78,272,glass acrylic/78ACR_75X95.jpg,,no,yes
acr-081,81ACR_98X120.jpg,image/jpeg,Surah Al-Ikhlas,سورة الإخلاص,Thuluth,خط الثلث,Painting on plexiglass. The inscription “Surah Al-Ikhlas” is written in Thuluth. Dated 2015. Dimensions: 98 × 120 cm.,رسم على الأكريليك. نقش «سورة الإخلاص» مكتوب بخط الثلث. أُنجز عام ٢٠١٥. المقاس: 98 × 120 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2015,,Plexiglass; Text; Calligraphy; Thuluth,أكريليك؛ خط؛ خط عربي؛ خط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,98 × 120 cm,ara; eng,Image;StillImage,سورة الاخلاص,81,273,glass acrylic/81ACR_98X120.jpg,,no,yes
acr-082,82ACR_107X167.jpg,image/jpeg,"Praise be to God, who guided us to this; we would not have been guided had God not guided us",الحمد لله الذي هدانا لهذا وما كنا لنهتدي لولا أن هدانا الله,Naskh,خط النسخ,"Painting on plexiglass. The inscription “Praise be to God, who guided us to this; we would not have been guided had God not guided us” is written in Naskh. Dated 2015. Dimensions: 107 × 167 cm.",رسم على الأكريليك. نقش «الحمد لله الذي هدانا لهذا وما كنا لنهتدي لولا أن هدانا الله» مكتوب بخط النسخ. أُنجز عام ٢٠١٥. المقاس: 107 × 167 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2015,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,107 × 167 cm,ara; eng,Image;StillImage,الحمدلله الذي هدانا لهذا وما كنا لنهتدي لولا ان هدانا الله,82,274,glass acrylic/82ACR_107X167.jpg,,no,yes
acr-083,83ACR_55X75.jpg,image/jpeg,On this earth is what deserves life (Mahmoud Darwish),على هذه الأرض ما يستحق الحياة,Naskh,خط النسخ,Painting on plexiglass. The inscription “On this earth is what deserves life (Mahmoud Darwish)” is written in Naskh. Dimensions: 55 × 75 cm.,رسم على الأكريليك. نقش «على هذه الأرض ما يستحق الحياة» مكتوب بخط النسخ. المقاس: 55 × 75 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,55 × 75 cm,ara; eng,Image;StillImage,على هذه الارض ما يستحق الحياة,83,275,glass acrylic/83ACR_55X75.jpg,,no,yes
acr-089,89ACR_75X95.jpg,image/jpeg,"I call you, I clasp your hands, and I kiss the earth under your shoes (Tawfiq Zayyad)",أناديكم، أشد على أياديكم، وأبوس الأرض تحت نعالكم,Naskh and Thuluth,خط النسخ وخط الثلث,"Painting on plexiglass. The inscription “I call you, I clasp your hands, and I kiss the earth under your shoes (Tawfiq Zayyad)” is written in Naskh and Thuluth. Dimensions: 75 × 95 cm.",رسم على الأكريليك. نقش «أناديكم، أشد على أياديكم، وأبوس الأرض تحت نعالكم» مكتوب بخط النسخ وخط الثلث. المقاس: 75 × 95 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Naskh and Thuluth,أكريليك؛ خط؛ خط عربي؛ خط النسخ وخط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,75 × 95 cm,ara; eng,Image;StillImage,اناديكم اشد على اياديكم وابوس الارض تحت نعالكم,89,276,glass acrylic/89ACR_75X95.jpg,,no,yes
acr-090,90ACR_84X84.jpg,image/jpeg,Remember Me; I will remember you. Be grateful to Me and do not deny Me,فاذكروني أذكركم واشكروا لي ولا تكفرون,Naskh and Thuluth,خط النسخ وخط الثلث,Painting on plexiglass. The inscription “Remember Me; I will remember you. Be grateful to Me and do not deny Me” is written in Naskh and Thuluth. Dimensions: 84 × 84 cm.,رسم على الأكريليك. نقش «فاذكروني أذكركم واشكروا لي ولا تكفرون» مكتوب بخط النسخ وخط الثلث. المقاس: 84 × 84 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Naskh and Thuluth,أكريليك؛ خط؛ خط عربي؛ خط النسخ وخط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,84 × 84 cm,ara; eng,Image;StillImage,فاذكروني اذكركم واشكروني ولا تكفرون,90,277,glass acrylic/90ACR_84X84.jpg,,no,yes
acr-091,91ACR_75X75.jpg,image/jpeg,Do not argue with the People of the Book except in the best way,ولا تجادلوا أهل الكتاب إلا بالتي هي أحسن,Naskh,خط النسخ,Painting on plexiglass. The inscription “Do not argue with the People of the Book except in the best way” is written in Naskh. Dated 2021. Dimensions: 75 × 75 cm.,رسم على الأكريليك. نقش «ولا تجادلوا أهل الكتاب إلا بالتي هي أحسن» مكتوب بخط النسخ. أُنجز عام ٢٠٢١. المقاس: 75 × 75 سم.,Muhammed Saied Kalash,محمد سعيد كلش,2021,,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,75 × 75 cm,ara; eng,Image;StillImage,ولا تجدلوا اهل الكتاب الا بالتي هي احسن,91,278,glass acrylic/91ACR_75X75.jpg,,no,yes
acr-092,92ACR_75X75.jpg,image/jpeg,"And We sent down from the sky blessed water, and caused to grow thereby gardens and grain of the harvest",وأنزلنا من السماء ماءً مباركاً فأنبتنا به جنات وحب الحصيد,Thuluth,خط الثلث,"Painting on plexiglass. The inscription “And We sent down from the sky blessed water, and caused to grow thereby gardens and grain of the harvest” is written in Thuluth. Dimensions: 75 × 75 cm.",رسم على الأكريليك. نقش «وأنزلنا من السماء ماءً مباركاً فأنبتنا به جنات وحب الحصيد» مكتوب بخط الثلث. المقاس: 75 × 75 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Thuluth,أكريليك؛ خط؛ خط عربي؛ خط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,75 × 75 cm,ara; eng,Image;StillImage,وانزلنا من السماء ماء مباركا فأنبتنا به جنات وحب الحصيد,92,279,glass acrylic/92ACR_75X75.jpg,,no,yes
acr-093,93ACR_75X75.jpg,image/jpeg,"Our Lord, You will surely gather the people for a Day about which there is no doubt. God does not fail in His promise",ربنا إنك جامع الناس ليوم لا ريب فيه إن الله لا يخلف الميعاد,Naskh,خط النسخ,"Painting on plexiglass. The inscription “Our Lord, You will surely gather the people for a Day about which there is no doubt. God does not fail in His promise” is written in Naskh. Recent work. Dimensions: 75 × 75 cm.",رسم على الأكريليك. نقش «ربنا إنك جامع الناس ليوم لا ريب فيه إن الله لا يخلف الميعاد» مكتوب بخط النسخ. من الأعمال الحديثة. المقاس: 75 × 75 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,recent,Plexiglass; Text; Calligraphy; Naskh,أكريليك؛ خط؛ خط عربي؛ خط النسخ,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,75 × 75 cm,ara; eng,Image;StillImage,ربنا انك جامع الناس ليوم لا ريب فيه ان الله لا خلف الميعاد,93,280,glass acrylic/93ACR_75X75.jpg,,no,yes
acr-094,94ACR_75X95.jpg,image/jpeg,"And say: Act, for God will see your deeds, and His Messenger and the believers (At-Tawbah 105)",وقل اعملوا فسيرى الله عملكم ورسوله والمؤمنون,Thuluth,خط الثلث,"Painting on plexiglass. The inscription “And say: Act, for God will see your deeds, and His Messenger and the believers (At-Tawbah 105)” is written in Thuluth. Dimensions: 75 × 95 cm.",رسم على الأكريليك. نقش «وقل اعملوا فسيرى الله عملكم ورسوله والمؤمنون» مكتوب بخط الثلث. المقاس: 75 × 95 سم.,Muhammed Saied Kalash,محمد سعيد كلش,,,Plexiglass; Text; Calligraphy; Thuluth,أكريليك؛ خط؛ خط عربي؛ خط الثلث,Plexiglass,أكريليك,Painting on plexiglass,رسم على الأكريليك,Text,خط,75 × 95 cm,ara; eng,Image;StillImage,وقل اعملوا فسيرى الله عملكم ورسوله والمؤمنون,94,281,glass acrylic/94ACR_75X95.jpg,,no,yes
